Entity,Code,Year,Low-carbon energy
Europe (EI),,1985,11.584096
Europe (EI),,1986,11.87454
Europe (EI),,1987,12.230753
Europe (EI),,1988,13.268187
Europe (EI),,1989,13.454747
Europe (EI),,1990,13.565862
Europe (EI),,1991,14.0568695
Europe (EI),,1992,14.737874
Europe (EI),,1993,15.621463
Europe (EI),,1994,15.886677
Europe (EI),,1995,15.971936
Europe (EI),,1996,16.19524
Europe (EI),,1997,16.597513
Europe (EI),,1998,16.611649
Europe (EI),,1999,16.8927
Europe (EI),,2000,17.000532
Europe (EI),,2001,17.25791
Europe (EI),,2002,17.321428
Europe (EI),,2003,17.080143
Europe (EI),,2004,17.474308
Europe (EI),,2005,17.483923
Europe (EI),,2006,17.534237
Europe (EI),,2007,17.43938
Europe (EI),,2008,18.02625
Europe (EI),,2009,18.878862
Europe (EI),,2010,19.230268
Europe (EI),,2011,19.63742
Europe (EI),,2012,20.263895
Europe (EI),,2013,20.871931
Europe (EI),,2014,22.048813
Europe (EI),,2015,22.075216
Europe (EI),,2016,21.68669
Europe (EI),,2017,21.432247
Europe (EI),,2018,22.225544
Europe (EI),,2019,23.004963
Europe (EI),,2020,24.230623
Europe (EI),,2021,23.944246
Europe (EI),,2022,23.105988
Europe (EI),,2023,24.721638
Europe (EI),,2024,25.586092
Europe (EI),,2025,25.512732
European Union (27),OWID_EU27,1965,2.7855449
European Union (27),OWID_EU27,1966,2.972573
European Union (27),OWID_EU27,1967,2.8195577
European Union (27),OWID_EU27,1968,2.7200663
European Union (27),OWID_EU27,1969,2.5844834
European Union (27),OWID_EU27,1970,2.681751
European Union (27),OWID_EU27,1971,2.709004
European Union (27),OWID_EU27,1972,2.9345336
European Union (27),OWID_EU27,1973,2.8922267
European Union (27),OWID_EU27,1974,3.2257166
European Union (27),OWID_EU27,1975,3.966133
European Union (27),OWID_EU27,1976,3.7593532
European Union (27),OWID_EU27,1977,4.693402
European Union (27),OWID_EU27,1978,4.901974
European Union (27),OWID_EU27,1979,5.136914
European Union (27),OWID_EU27,1980,5.7682705
European Union (27),OWID_EU27,1981,7.5127964
European Union (27),OWID_EU27,1982,8.145229
European Union (27),OWID_EU27,1983,9.27281
European Union (27),OWID_EU27,1984,11.083081
European Union (27),OWID_EU27,1985,12.483329
European Union (27),OWID_EU27,1986,13.208497
European Union (27),OWID_EU27,1987,13.588334
European Union (27),OWID_EU27,1988,14.46884
European Union (27),OWID_EU27,1989,14.637166
European Union (27),OWID_EU27,1990,15.104427
European Union (27),OWID_EU27,1991,15.586918
European Union (27),OWID_EU27,1992,16.027357
European Union (27),OWID_EU27,1993,16.647675
European Union (27),OWID_EU27,1994,16.738567
European Union (27),OWID_EU27,1995,16.761684
European Union (27),OWID_EU27,1996,16.929995
European Union (27),OWID_EU27,1997,17.321884
European Union (27),OWID_EU27,1998,17.254393
European Union (27),OWID_EU27,1999,17.6409
European Union (27),OWID_EU27,2000,17.904663
European Union (27),OWID_EU27,2001,18.244223
European Union (27),OWID_EU27,2002,18.256062
European Union (27),OWID_EU27,2003,18.082935
European Union (27),OWID_EU27,2004,18.590523
European Union (27),OWID_EU27,2005,18.539404
European Union (27),OWID_EU27,2006,18.700718
European Union (27),OWID_EU27,2007,18.677698
European Union (27),OWID_EU27,2008,19.483974
European Union (27),OWID_EU27,2009,20.166294
European Union (27),OWID_EU27,2010,20.675388
European Union (27),OWID_EU27,2011,21.108564
European Union (27),OWID_EU27,2012,21.78428
European Union (27),OWID_EU27,2013,22.389555
European Union (27),OWID_EU27,2014,23.641743
European Union (27),OWID_EU27,2015,23.107746
European Union (27),OWID_EU27,2016,22.65121
European Union (27),OWID_EU27,2017,22.153492
European Union (27),OWID_EU27,2018,22.922714
European Union (27),OWID_EU27,2019,23.689981
European Union (27),OWID_EU27,2020,24.985233
European Union (27),OWID_EU27,2021,24.790249
European Union (27),OWID_EU27,2022,23.487608
European Union (27),OWID_EU27,2023,25.65131
European Union (27),OWID_EU27,2024,26.63812
European Union (27),OWID_EU27,2025,26.796024
Finland,FIN,1965,9.633004
Finland,FIN,1966,9.347868
Finland,FIN,1967,10.069195
Finland,FIN,1968,8.099264
Finland,FIN,1969,5.9168577
Finland,FIN,1970,5.8405967
Finland,FIN,1971,6.446682
Finland,FIN,1972,5.8843226
Finland,FIN,1973,5.3958187
Finland,FIN,1974,6.9385276
Finland,FIN,1975,6.5164413
Finland,FIN,1976,4.6143813
Finland,FIN,1977,9.450883
Finland,FIN,1978,8.629284
Finland,FIN,1979,12.672819
Finland,FIN,1980,12.74308
Finland,FIN,1981,23.749073
Finland,FIN,1982,26.324259
Finland,FIN,1983,28.089748
Finland,FIN,1984,28.006021
Finland,FIN,1985,26.271954
Finland,FIN,1986,26.00277
Finland,FIN,1987,25.942833
Finland,FIN,1988,25.796467
Finland,FIN,1989,25.012913
Finland,FIN,1990,27.776087
Finland,FIN,1991,28.399887
Finland,FIN,1992,29.079485
Finland,FIN,1993,29.76665
Finland,FIN,1994,27.46094
Finland,FIN,1995,28.990715
Finland,FIN,1996,27.268002
Finland,FIN,1997,30.141815
Finland,FIN,1998,32.522938
Finland,FIN,1999,32.28402
Finland,FIN,2000,32.679386
Finland,FIN,2001,30.737154
Finland,FIN,2002,29.671844
Finland,FIN,2003,27.962807
Finland,FIN,2004,30.494205
Finland,FIN,2005,33.30741
Finland,FIN,2006,30.132986
Finland,FIN,2007,31.0659
Finland,FIN,2008,34.158665
Finland,FIN,2009,33.940865
Finland,FIN,2010,32.431526
Finland,FIN,2011,35.318256
Finland,FIN,2012,38.52068
Finland,FIN,2013,38.013718
Finland,FIN,2014,40.071358
Finland,FIN,2015,41.953716
Finland,FIN,2016,40.11972
Finland,FIN,2017,41.861046
Finland,FIN,2018,42.093826
Finland,FIN,2019,43.906292
Finland,FIN,2020,46.906563
Finland,FIN,2021,48.87285
Finland,FIN,2022,50.6518
Finland,FIN,2023,58.28909
Finland,FIN,2024,57.753445
Finland,FIN,2025,58.466225
France,FRA,1965,3.950246
France,FRA,1966,4.520131
France,FRA,1967,3.895632
France,FRA,1968,4.3446603
France,FRA,1969,4.222927
France,FRA,1970,4.5388756
France,FRA,1971,4.5156946
France,FRA,1972,5.0721383
France,FRA,1973,4.6214805
France,FRA,1974,5.165812
France,FRA,1975,6.2348533
France,FRA,1976,4.869625
France,FRA,1977,6.5734973
France,FRA,1978,7.670979
France,FRA,1979,8.648327
France,FRA,1980,11.784372
France,FRA,1981,18.227196
France,FRA,1982,19.361376
France,FRA,1983,23.765133
France,FRA,1984,28.936893
France,FRA,1985,31.918932
France,FRA,1986,34.923847
France,FRA,1987,36.06793
France,FRA,1988,37.19981
France,FRA,1989,38.011684
France,FRA,1990,38.831482
France,FRA,1991,38.349655
France,FRA,1992,39.49534
France,FRA,1993,42.428787
France,FRA,1994,42.972794
France,FRA,1995,43.235275
France,FRA,1996,43.255695
France,FRA,1997,43.67041
France,FRA,1998,41.765743
France,FRA,1999,42.467304
France,FRA,2000,43.592075
France,FRA,2001,44.18791
France,FRA,2002,45.091084
France,FRA,2003,44.802708
France,FRA,2004,45.015694
France,FRA,2005,45.2058
France,FRA,2006,45.710365
France,FRA,2007,45.8793
France,FRA,2008,46.391743
France,FRA,2009,45.943142
France,FRA,2010,46.706753
France,FRA,2011,48.74335
France,FRA,2012,48.30638
France,FRA,2013,48.424202
France,FRA,2014,51.506237
France,FRA,2015,50.89533
France,FRA,2016,48.835022
France,FRA,2017,48.02514
France,FRA,2018,50.11783
France,FRA,2019,49.73606
France,FRA,2020,50.861668
France,FRA,2021,50.399918
France,FRA,2022,46.000088
France,FRA,2023,50.99292
France,FRA,2024,54.333782
France,FRA,2025,55.3809
Germany,DEU,1965,0.56395763
Germany,DEU,1966,0.62312806
Germany,DEU,1967,0.69335663
Germany,DEU,1968,0.70913833
Germany,DEU,1969,0.844873
Germany,DEU,1970,1.1180148
Germany,DEU,1971,0.9762968
Germany,DEU,1972,1.2052045
Germany,DEU,1973,1.3916545
Germany,DEU,1974,1.6652752
Germany,DEU,1975,2.5059273
Germany,DEU,1976,2.6834714
Germany,DEU,1977,3.6772661
Germany,DEU,1978,3.7653906
Germany,DEU,1979,4.143632
Germany,DEU,1980,4.5931773
Germany,DEU,1981,5.488574
Germany,DEU,1982,6.366869
Germany,DEU,1983,6.503727
Germany,DEU,1984,8.181082
Germany,DEU,1985,10.3323345
Germany,DEU,1986,9.870535
Germany,DEU,1987,10.615896
Germany,DEU,1988,11.643706
Germany,DEU,1989,12.066838
Germany,DEU,1990,11.554591
Germany,DEU,1991,11.429606
Germany,DEU,1992,12.614241
Germany,DEU,1993,12.298737
Germany,DEU,1994,12.313282
Germany,DEU,1995,12.543421
Germany,DEU,1996,12.6384535
Germany,DEU,1997,13.504676
Germany,DEU,1998,13.047461
Germany,DEU,1999,13.985008
Germany,DEU,2000,14.197545
Germany,DEU,2001,14.190714
Germany,DEU,2002,14.20497
Germany,DEU,2003,14.412943
Germany,DEU,2004,15.057644
Germany,DEU,2005,15.516943
Germany,DEU,2006,16.220985
Germany,DEU,2007,15.800386
Germany,DEU,2008,16.472912
Germany,DEU,2009,16.629631
Germany,DEU,2010,16.848642
Germany,DEU,2011,15.662953
Germany,DEU,2012,15.800786
Germany,DEU,2013,15.47963
Germany,DEU,2014,16.687717
Germany,DEU,2015,16.90072
Germany,DEU,2016,16.10195
Germany,DEU,2017,15.8758745
Germany,DEU,2018,16.587095
Germany,DEU,2019,17.55956
Germany,DEU,2020,18.634848
Germany,DEU,2021,17.756647
Germany,DEU,2022,16.018988
Germany,DEU,2023,15.448108
Germany,DEU,2024,15.078017
Germany,DEU,2025,15.165306
Greece,GRC,1965,1.0325006
Greece,GRC,1966,2.0777168
Greece,GRC,1967,1.8014277
Greece,GRC,1968,1.4181874
Greece,GRC,1969,2.04071
Greece,GRC,1970,2.370417
Greece,GRC,1971,1.9873688
Greece,GRC,1972,1.7813698
Greece,GRC,1973,1.273318
Greece,GRC,1974,1.3777926
Greece,GRC,1975,1.0368087
Greece,GRC,1976,0.872344
Greece,GRC,1977,0.8602294
Greece,GRC,1978,1.3260249
Greece,GRC,1979,1.8188505
Greece,GRC,1980,1.7511448
Greece,GRC,1981,1.7945725
Greece,GRC,1982,1.8526194
Greece,GRC,1983,1.195589
Greece,GRC,1984,1.4061344
Greece,GRC,1985,1.3021003
Greece,GRC,1986,1.5043064
Greece,GRC,1987,1.1752133
Greece,GRC,1988,0.9431467
Greece,GRC,1989,0.6954468
Greece,GRC,1990,0.6238731
Greece,GRC,1991,1.0963571
Greece,GRC,1992,0.76345193
Greece,GRC,1993,0.7918634
Greece,GRC,1994,0.88192815
Greece,GRC,1995,1.1554936
Greece,GRC,1996,1.3956939
Greece,GRC,1997,1.2052375
Greece,GRC,1998,1.0939802
Greece,GRC,1999,1.3816245
Greece,GRC,2000,1.1355219
Greece,GRC,2001,0.8346905
Greece,GRC,2002,1.0366582
Greece,GRC,2003,1.576332
Greece,GRC,2004,1.5930024
Greece,GRC,2005,1.71528
Greece,GRC,2006,2.1235414
Greece,GRC,2007,1.4430139
Greece,GRC,2008,1.7237003
Greece,GRC,2009,2.482791
Greece,GRC,2010,3.435791
Greece,GRC,2011,2.7331147
Greece,GRC,2012,3.6161005
Greece,GRC,2013,5.3880205
Greece,GRC,2014,5.0030875
Greece,GRC,2015,5.983694
Greece,GRC,2016,6.1536517
Greece,GRC,2017,5.461441
Greece,GRC,2018,6.2895384
Greece,GRC,2019,6.6003804
Greece,GRC,2020,8.4237795
Greece,GRC,2021,9.608774
Greece,GRC,2022,9.454035
Greece,GRC,2023,9.916421
Greece,GRC,2024,11.247203
Greece,GRC,2025,10.3625555
High-income countries,OWID_HIC,1965,2.9097362
High-income countries,OWID_HIC,1966,3.0003297
High-income countries,OWID_HIC,1967,2.9999363
High-income countries,OWID_HIC,1968,2.9831605
High-income countries,OWID_HIC,1969,2.9725862
High-income countries,OWID_HIC,1970,3.0029013
High-income countries,OWID_HIC,1971,3.2540743
High-income countries,OWID_HIC,1972,3.4854288
High-income countries,OWID_HIC,1973,3.6269176
High-income countries,OWID_HIC,1974,4.3026323
High-income countries,OWID_HIC,1975,5.061712
High-income countries,OWID_HIC,1976,5.06136
High-income countries,OWID_HIC,1977,5.5781403
High-income countries,OWID_HIC,1978,6.1175556
High-income countries,OWID_HIC,1979,6.182622
High-income countries,OWID_HIC,1980,6.6753144
High-income countries,OWID_HIC,1981,7.604345
High-income countries,OWID_HIC,1982,8.315645
High-income countries,OWID_HIC,1983,9.150441
High-income countries,OWID_HIC,1984,9.954336
High-income countries,OWID_HIC,1985,10.083172
High-income countries,OWID_HIC,1986,10.5518055
High-income countries,OWID_HIC,1987,10.888525
High-income countries,OWID_HIC,1988,11.166432
High-income countries,OWID_HIC,1989,11.317169
High-income countries,OWID_HIC,1990,11.691938
High-income countries,OWID_HIC,1991,12.151261
High-income countries,OWID_HIC,1992,12.209955
High-income countries,OWID_HIC,1993,12.645361
High-income countries,OWID_HIC,1994,12.679522
High-income countries,OWID_HIC,1995,13.003151
High-income countries,OWID_HIC,1996,13.025659
High-income countries,OWID_HIC,1997,13.00752
High-income countries,OWID_HIC,1998,13.147228
High-income countries,OWID_HIC,1999,13.408606
High-income countries,OWID_HIC,2000,13.380678
High-income countries,OWID_HIC,2001,13.518918
High-income countries,OWID_HIC,2002,13.614766
High-income countries,OWID_HIC,2003,13.1491785
High-income countries,OWID_HIC,2004,13.474668
High-income countries,OWID_HIC,2005,13.556001
High-income countries,OWID_HIC,2006,13.735833
High-income countries,OWID_HIC,2007,13.527365
High-income countries,OWID_HIC,2008,13.842415
High-income countries,OWID_HIC,2009,14.577811
High-income countries,OWID_HIC,2010,14.455564
High-income countries,OWID_HIC,2011,14.22095
High-income countries,OWID_HIC,2012,13.794281
High-income countries,OWID_HIC,2013,14.005815
High-income countries,OWID_HIC,2014,14.32323
High-income countries,OWID_HIC,2015,14.442744
High-income countries,OWID_HIC,2016,14.563674
High-income countries,OWID_HIC,2017,14.620001
High-income countries,OWID_HIC,2018,14.710837
High-income countries,OWID_HIC,2019,15.174215
High-income countries,OWID_HIC,2020,16.168158
High-income countries,OWID_HIC,2021,15.927282
High-income countries,OWID_HIC,2022,15.609241
High-income countries,OWID_HIC,2023,16.28671
High-income countries,OWID_HIC,2024,16.693752
High-income countries,OWID_HIC,2025,16.740671
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.00024286863
Hong Kong,HKG,2007,0.0002845274
Hong Kong,HKG,2008,0.00028530843
Hong Kong,HKG,2009,0.00035582887
Hong Kong,HKG,2010,0.05072334
Hong Kong,HKG,2011,0.13353568
Hong Kong,HKG,2012,0.05736158
Hong Kong,HKG,2013,0.15737079
Hong Kong,HKG,2014,0.1475242
Hong Kong,HKG,2015,0.20067586
Hong Kong,HKG,2016,0.20171858
Hong Kong,HKG,2017,0.20462045
Hong Kong,HKG,2018,0.2354904
Hong Kong,HKG,2019,0.2434885
Hong Kong,HKG,2020,0.50567406
Hong Kong,HKG,2021,0.6868908
Hong Kong,HKG,2022,0.94184965
Hong Kong,HKG,2023,0.9163843
Hong Kong,HKG,2024,0.95331776
Hong Kong,HKG,2025,1.1523951
Hungary,HUN,1965,0.040578123
Hungary,HUN,1966,0.05339965
Hungary,HUN,1967,0.045878757
Hungary,HUN,1968,0.047996104
Hungary,HUN,1969,0.0478405
Hungary,HUN,1970,0.04112775
Hungary,HUN,1971,0.04345678
Hungary,HUN,1972,0.048232347
Hungary,HUN,1973,0.040891286
Hungary,HUN,1974,0.031814247
Hungary,HUN,1975,0.060504843
Hungary,HUN,1976,0.05732514
Hungary,HUN,1977,0.0492256
Hungary,HUN,1978,0.042623162
Hungary,HUN,1979,0.045541603
Hungary,HUN,1980,0.03482375
Hungary,HUN,1981,0.052788313
Hungary,HUN,1982,0.04973684
Hungary,HUN,1983,2.4309087
Hungary,HUN,1984,3.5848837
Hungary,HUN,1985,5.9197598
Hungary,HUN,1986,6.8030267
Hungary,HUN,1987,9.602749
Hungary,HUN,1988,12.000384
Hungary,HUN,1989,12.715993
Hungary,HUN,1990,12.935588
Hungary,HUN,1991,13.522103
Hungary,HUN,1992,14.775218
Hungary,HUN,1993,14.724772
Hungary,HUN,1994,15.125569
Hungary,HUN,1995,14.707755
Hungary,HUN,1996,14.627371
Hungary,HUN,1997,14.762142
Hungary,HUN,1998,14.592788
Hungary,HUN,1999,14.748704
Hungary,HUN,2000,15.322398
Hungary,HUN,2001,14.886059
Hungary,HUN,2002,14.719474
Hungary,HUN,2003,11.682422
Hungary,HUN,2004,13.187539
Hungary,HUN,2005,15.15996
Hungary,HUN,2006,14.717803
Hungary,HUN,2007,16.569876
Hungary,HUN,2008,17.788366
Hungary,HUN,2009,20.222504
Hungary,HUN,2010,20.215097
Hungary,HUN,2011,20.40447
Hungary,HUN,2012,21.785187
Hungary,HUN,2013,22.538927
Hungary,HUN,2014,23.487894
Hungary,HUN,2015,22.508997
Hungary,HUN,2016,22.360518
Hungary,HUN,2017,21.33026
Hungary,HUN,2018,21.15488
Hungary,HUN,2019,21.901827
Hungary,HUN,2020,22.696808
Hungary,HUN,2021,22.253836
Hungary,HUN,2022,23.84056
Hungary,HUN,2023,25.683203
Hungary,HUN,2024,26.853016
Hungary,HUN,2025,27.88822
Iceland,ISL,1965,10.122944
Iceland,ISL,1966,9.269005
Iceland,ISL,1967,10.100221
Iceland,ISL,1968,9.826629
Iceland,ISL,1969,13.2149935
Iceland,ISL,1970,20.656107
Iceland,ISL,1971,20.567541
Iceland,ISL,1972,21.849
Iceland,ISL,1973,23.37058
Iceland,ISL,1974,23.800257
Iceland,ISL,1975,25.545576
Iceland,ISL,1976,26.633453
Iceland,ISL,1977,26.817331
Iceland,ISL,1978,26.55961
Iceland,ISL,1979,29.935585
Iceland,ISL,1980,32.68964
Iceland,ISL,1981,37.442215
Iceland,ISL,1982,43.09667
Iceland,ISL,1983,44.607506
Iceland,ISL,1984,43.65117
Iceland,ISL,1985,43.11115
Iceland,ISL,1986,45.013702
Iceland,ISL,1987,45.087776
Iceland,ISL,1988,45.476864
Iceland,ISL,1989,44.433693
Iceland,ISL,1990,43.835648
Iceland,ISL,1991,44.397408
Iceland,ISL,1992,42.261333
Iceland,ISL,1993,43.031666
Iceland,ISL,1994,43.331963
Iceland,ISL,1995,43.901398
Iceland,ISL,1996,44.912807
Iceland,ISL,1997,45.889378
Iceland,ISL,1998,52.812717
Iceland,ISL,1999,60.64242
Iceland,ISL,2000,62.658676
Iceland,ISL,2001,65.163956
Iceland,ISL,2002,64.455
Iceland,ISL,2003,64.62196
Iceland,ISL,2004,64.05717
Iceland,ISL,2005,66.22464
Iceland,ISL,2006,72.166695
Iceland,ISL,2007,76.98749
Iceland,ISL,2008,78.81394
Iceland,ISL,2009,81.03564
Iceland,ISL,2010,85.665955
Iceland,ISL,2011,86.32741
Iceland,ISL,2012,87.32756
Iceland,ISL,2013,86.88331
Iceland,ISL,2014,86.63728
Iceland,ISL,2015,85.37528
Iceland,ISL,2016,84.08412
Iceland,ISL,2017,83.195656
Iceland,ISL,2018,83.694595
Iceland,ISL,2019,85.61965
Iceland,ISL,2020,89.836365
Iceland,ISL,2021,87.93193
Iceland,ISL,2022,85.82554
Iceland,ISL,2023,85.85384
Iceland,ISL,2024,85.16268
Iceland,ISL,2025,84.70871
India,IND,1965,3.2936165
India,IND,1966,3.3401203
India,IND,1967,3.644233
India,IND,1968,3.9560933
India,IND,1969,4.2649674
India,IND,1970,4.883454
India,IND,1971,4.9819465
India,IND,1972,4.55616
India,IND,1973,5.1421366
India,IND,1974,4.60514
India,IND,1975,5.159147
India,IND,1976,5.2779317
India,IND,1977,5.139839
India,IND,1978,6.2316666
India,IND,1979,5.687727
India,IND,1980,5.6601973
India,IND,1981,5.3929067
India,IND,1982,4.5520606
India,IND,1983,4.373529
India,IND,1984,4.720099
India,IND,1985,4.4127183
India,IND,1986,4.253183
India,IND,1987,3.8105593
India,IND,1988,3.9335034
India,IND,1989,3.740102
India,IND,1990,3.9559124
India,IND,1991,3.9725351
India,IND,1992,3.720609
India,IND,1993,3.6493695
India,IND,1994,3.7121875
India,IND,1995,3.5951483
India,IND,1996,3.3157969
India,IND,1997,3.361769
India,IND,1998,3.7463229
India,IND,1999,3.763365
India,IND,2000,3.6953452
India,IND,2001,3.8483274
India,IND,2002,3.657667
India,IND,2003,3.5128279
India,IND,2004,4.363198
India,IND,2005,3.8584208
India,IND,2006,4.1755853
India,IND,2007,4.2166295
India,IND,2008,3.8463578
India,IND,2009,3.577204
India,IND,2010,3.9793162
India,IND,2011,4.8114653
India,IND,2012,4.461791
India,IND,2013,4.689443
India,IND,2014,4.7484207
India,IND,2015,4.579194
India,IND,2016,4.50225
India,IND,2017,4.555712
India,IND,2018,4.8608694
India,IND,2019,5.4284697
India,IND,2020,5.898522
India,IND,2021,5.6803503
India,IND,2022,6.0986
India,IND,2023,5.783565
India,IND,2024,6.1269574
India,IND,2025,7.006929
Indonesia,IDN,1965,2.2549045
Indonesia,IDN,1966,2.9945312
Indonesia,IDN,1967,3.4305186
Indonesia,IDN,1968,4.016068
Indonesia,IDN,1969,3.6999023
Indonesia,IDN,1970,4.237483
Indonesia,IDN,1971,1.3899218
Indonesia,IDN,1972,1.1670281
Indonesia,IDN,1973,1.309128
Indonesia,IDN,1974,1.3546709
Indonesia,IDN,1975,1.1558089
Indonesia,IDN,1976,0.63936776
Indonesia,IDN,1977,0.8065256
Indonesia,IDN,1978,0.50912654
Indonesia,IDN,1979,0.4972817
Indonesia,IDN,1980,0.41842535
Indonesia,IDN,1981,0.38869208
Indonesia,IDN,1982,0.41609544
Indonesia,IDN,1983,0.592651
Indonesia,IDN,1984,0.58771074
Indonesia,IDN,1985,0.6787891
Indonesia,IDN,1986,1.0304596
Indonesia,IDN,1987,1.0038668
Indonesia,IDN,1988,1.0453064
Indonesia,IDN,1989,1.1791607
Indonesia,IDN,1990,2.980973
Indonesia,IDN,1991,2.772612
Indonesia,IDN,1992,2.90316
Indonesia,IDN,1993,2.6247072
Indonesia,IDN,1994,3.0178707
Indonesia,IDN,1995,3.4948385
Indonesia,IDN,1996,3.456388
Indonesia,IDN,1997,3.2458804
Indonesia,IDN,1998,4.3262615
Indonesia,IDN,1999,4.5456734
Indonesia,IDN,2000,4.978412
Indonesia,IDN,2001,5.678779
Indonesia,IDN,2002,5.53444
Indonesia,IDN,2003,5.0757155
Indonesia,IDN,2004,5.4213305
Indonesia,IDN,2005,5.3169413
Indonesia,IDN,2006,5.184073
Indonesia,IDN,2007,5.183559
Indonesia,IDN,2008,5.916455
Indonesia,IDN,2009,6.3768754
Indonesia,IDN,2010,6.3705177
Indonesia,IDN,2011,5.838421
Indonesia,IDN,2012,5.739826
Indonesia,IDN,2013,6.4963593
Indonesia,IDN,2014,6.9870505
Indonesia,IDN,2015,6.3676076
Indonesia,IDN,2016,7.999481
Indonesia,IDN,2017,8.219762
Indonesia,IDN,2018,10.648312
Indonesia,IDN,2019,11.119427
Indonesia,IDN,2020,13.464394
Indonesia,IDN,2021,13.847931
Indonesia,IDN,2022,12.488293
Indonesia,IDN,2023,13.112083
Indonesia,IDN,2024,12.550078
Indonesia,IDN,2025,11.680549
Iran,IRN,1965,1.8303193
Iran,IRN,1966,1.803631
Iran,IRN,1967,1.7636933
Iran,IRN,1968,1.7240958
Iran,IRN,1969,1.6899225
Iran,IRN,1970,1.5381193
Iran,IRN,1971,1.5084437
Iran,IRN,1972,1.7556324
Iran,IRN,1973,1.2321628
Iran,IRN,1974,1.1959801
Iran,IRN,1975,1.0752751
Iran,IRN,1976,1.0686481
Iran,IRN,1977,0.9735709
Iran,IRN,1978,1.5778756
Iran,IRN,1979,1.2593342
Iran,IRN,1980,1.4126172
Iran,IRN,1981,1.5404944
Iran,IRN,1982,1.4292336
Iran,IRN,1983,1.1722044
Iran,IRN,1984,1.0110848
Iran,IRN,1985,0.93279994
Iran,IRN,1986,1.1959761
Iran,IRN,1987,1.2377585
Iran,IRN,1988,1.281545
Iran,IRN,1989,0.95111483
Iran,IRN,1990,0.9262856
Iran,IRN,1991,0.6450345
Iran,IRN,1992,0.96335435
Iran,IRN,1993,1.1967478
Iran,IRN,1994,0.6928915
Iran,IRN,1995,0.79901606
Iran,IRN,1996,0.7774992
Iran,IRN,1997,0.50582904
Iran,IRN,1998,0.61334175
Iran,IRN,1999,0.39184678
Iran,IRN,2000,0.27481878
Iran,IRN,2001,0.28001696
Iran,IRN,2002,0.49923158
Iran,IRN,2003,0.5870604
Iran,IRN,2004,0.662053
Iran,IRN,2005,0.7588625
Iran,IRN,2006,0.893358
Iran,IRN,2007,0.81498075
Iran,IRN,2008,0.3305407
Iran,IRN,2009,0.2938381
Iran,IRN,2010,0.42840555
Iran,IRN,2011,0.44528183
Iran,IRN,2012,0.6760322
Iran,IRN,2013,1.0487969
Iran,IRN,2014,0.983391
Iran,IRN,2015,0.8766503
Iran,IRN,2016,1.2172716
Iran,IRN,2017,1.2941005
Iran,IRN,2018,1.0216684
Iran,IRN,2019,1.6823262
Iran,IRN,2020,1.3050889
Iran,IRN,2021,0.37396073
Iran,IRN,2022,1.0285237
Iran,IRN,2023,1.2535511
Iran,IRN,2024,1.1573906
Iran,IRN,2025,0.86130756
Iraq,IRQ,1965,0.30923074
Iraq,IRQ,1966,0.36842543
Iraq,IRQ,1967,0.41736743
Iraq,IRQ,1968,0.47524294
Iraq,IRQ,1969,0.4534084
Iraq,IRQ,1970,0.4439895
Iraq,IRQ,1971,0.47094682
Iraq,IRQ,1972,0.40151155
Iraq,IRQ,1973,0.59433633
Iraq,IRQ,1974,0.8410227
Iraq,IRQ,1975,0.8876137
Iraq,IRQ,1976,0.7002988
Iraq,IRQ,1977,0.826863
Iraq,IRQ,1978,0.9781201
Iraq,IRQ,1979,1.1422304
Iraq,IRQ,1980,0.69006276
Iraq,IRQ,1981,0.6521477
Iraq,IRQ,1982,0.61891425
Iraq,IRQ,1983,0.5379894
Iraq,IRQ,1984,0.49319956
Iraq,IRQ,1985,0.42943212
Iraq,IRQ,1986,0.3662714
Iraq,IRQ,1987,1.3716266
Iraq,IRQ,1988,1.1801386
Iraq,IRQ,1989,1.0365623
Iraq,IRQ,1990,2.034215
Iraq,IRQ,1991,1.4711398
Iraq,IRQ,1992,2.2906382
Iraq,IRQ,1993,2.0252268
Iraq,IRQ,1994,1.8067122
Iraq,IRQ,1995,2.0771918
Iraq,IRQ,1996,1.8843015
